"Type","Flight.Type","Day","AverageDelay","TotalFlight"
"Departure","Domestic","2015-03-14",1.21,1555
"Departure","Domestic","2015-03-15",0.09,1601
"Departure","Domestic","2015-03-16",7.45,1921
"Departure","Domestic","2015-03-17",0.83,1825
"Departure","Domestic","2015-03-18",0.75,1841
"Departure","Domestic","2015-03-19",2.77,1901
"Departure","Domestic","2015-03-20",3.48,1935
"Departure","Domestic","2015-03-21",2.36,1575
"Departure","Domestic","2015-03-22",2.76,1614
"Departure","Domestic","2015-03-23",3.11,1936
"Departure","Domestic","2015-03-24",2.09,1793
"Departure","Domestic","2015-03-25",0.88,1830
"Departure","Domestic","2015-03-26",1.79,1829
"Departure","Domestic","2015-03-27",2.19,1919
"Departure","Domestic","2015-03-28",1.07,1583
"Departure","Domestic","2015-03-29",2.65,1602
"Departure","Domestic","2015-03-30",3.58,1949
"Departure","Domestic","2015-03-31",2.99,1776
"Departure","Domestic","2015-04-01",6.74,1854
"Departure","Domestic","2015-04-02",4.92,1961
"Departure","Domestic","2015-04-03",2.72,1625
"Departure","Domestic","2015-04-04",0.07,1155
"Departure","Domestic","2015-04-05",3.02,1562
"Departure","Domestic","2015-04-06",6.72,1976
"Departure","Domestic","2015-04-07",8.55,1786
"Departure","Domestic","2015-04-08",3.1,1800
"Departure","Domestic","2015-04-09",2.1,1852
"Departure","Domestic","2015-04-10",2.6,1923
"Departure","Domestic","2015-04-11",0.44,1528
"Departure","Domestic","2015-04-12",2.52,1618
"Departure","Domestic","2015-04-13",0.55,1902
"Departure","Domestic","2015-04-14",1.8,1787
"Departure","Domestic","2015-04-15",2.63,1763
"Departure","Domestic","2015-04-16",4.95,1857
"Departure","Domestic","2015-04-17",4.29,1977
"Departure","Domestic","2015-04-18",3.33,1477
"Departure","Domestic","2015-04-19",0.62,1198
"Departure","Domestic","2015-04-20",-0.57,1319
"Departure","Domestic","2015-04-21",2.61,1811
"Departure","Domestic","2015-04-22",4.32,1843
"Departure","Domestic","2015-04-23",1.32,1828
"Departure","Domestic","2015-04-24",6.11,1933
"Departure","Domestic","2015-04-25",1.52,1557
"Departure","Domestic","2015-04-26",1.91,1605
"Departure","Domestic","2015-04-27",1.57,1902
"Departure","Domestic","2015-04-28",0.48,1804
"Departure","Domestic","2015-04-29",2.01,1825
"Departure","Domestic","2015-04-30",8.53,1883
"Departure","Domestic","2015-05-01",2.2,1560
"Departure","Domestic","2015-05-02",-0.21,1099
"Departure","Domestic","2015-05-03",1.14,1575
"Departure","Domestic","2015-05-04",6.15,1942
"Departure","Domestic","2015-05-05",2.01,1845
"Departure","Domestic","2015-05-06",1.41,1856
"Departure","Domestic","2015-05-07",4.68,1815
"Departure","Domestic","2015-05-08",3.3,1875
"Departure","Domestic","2015-05-09",1.61,1529
"Departure","Domestic","2015-05-10",9.76,1495
"Departure","Domestic","2015-05-11",14.81,1792
"Departure","Domestic","2015-05-12",7.28,1779
"Departure","Domestic","2015-05-13",0.72,1773
"Departure","Domestic","2015-05-14",1.83,1829
"Departure","Domestic","2015-05-15",3.11,1869
"Departure","Domestic","2015-05-16",1.69,1487
"Departure","Domestic","2015-05-17",1.12,1571
"Departure","Domestic","2015-05-18",0.88,1905
"Departure","Domestic","2015-05-19",1.37,1798
"Departure","Domestic","2015-05-20",1.12,1798
"Departure","Domestic","2015-05-21",3.42,1875
"Departure","Domestic","2015-05-22",1.48,1899
"Departure","Domestic","2015-05-23",2.41,1511
"Departure","Domestic","2015-05-24",0.17,1578
"Departure","Domestic","2015-05-25",1.48,1908
"Departure","Domestic","2015-05-26",2.27,1744
"Departure","Domestic","2015-05-27",1.81,1792
"Departure","Domestic","2015-05-28",6.59,1802
"Departure","Domestic","2015-05-29",6.9,1887
"Departure","Domestic","2015-05-30",3.34,1512
"Departure","Domestic","2015-05-31",4.53,1581
"Departure","Domestic","2015-06-01",4.29,1878
"Departure","Domestic","2015-06-02",6.27,1797
"Departure","Domestic","2015-06-03",3.48,1888
"Departure","Domestic","2015-06-04",5.23,1698
"Departure","Domestic","2015-06-05",1.02,1286
"Departure","Domestic","2015-06-06",8.88,1200
"Departure","Domestic","2015-06-07",1.43,1577
"Departure","Domestic","2015-06-08",-0.04,2136
"Departure","Domestic","2015-06-09",-1.42,1990
"Departure","Domestic","2015-06-10",-1.48,1989
"Departure","Domestic","2015-06-11",-0.64,2023
"Departure","Domestic","2015-06-12",0.74,2104
"Departure","Domestic","2015-06-13",-1.04,1650
"Departure","Domestic","2015-06-14",-0.15,1682
"Departure","Domestic","2015-06-15",1.23,2059
"Departure","Domestic","2015-06-16",-0.19,1975
"Departure","Domestic","2015-06-17",-1.46,1983
"Departure","Domestic","2015-06-18",11.96,1890
"Departure","Domestic","2015-06-19",4.27,1988
"Departure","Domestic","2015-06-20",0.66,1651
"Departure","Domestic","2015-06-21",-1.18,1722
"Departure","Domestic","2015-06-22",0.46,2071
"Departure","Domestic","2015-06-23",6.43,1904
"Departure","Domestic","2015-06-24",-0.13,1966
"Departure","Domestic","2015-06-25",-0.19,2003
"Departure","Domestic","2015-06-26",0.93,2109
"Departure","Domestic","2015-06-27",-0.99,1631
"Departure","Domestic","2015-06-28",0.38,1696
"Departure","Domestic","2015-06-29",2.11,2052
"Departure","Domestic","2015-06-30",2.71,1953
"Departure","Domestic","2015-07-01",4,2016
"Departure","Domestic","2015-07-02",3.67,2016
"Departure","Domestic","2015-07-03",7.02,2070
"Departure","Domestic","2015-07-04",4.98,1636
"Departure","Domestic","2015-07-05",1.6,1734
"Departure","Domestic","2015-07-06",0.13,2111
"Departure","Domestic","2015-07-07",2.48,1999
"Departure","Domestic","2015-07-08",4.79,1968
"Departure","Domestic","2015-07-09",3.66,1955
"Departure","Domestic","2015-07-10",2.72,1991
"Departure","Domestic","2015-07-11",5.68,1601
"Departure","Domestic","2015-07-12",0.48,1712
"Departure","Domestic","2015-07-13",2.36,2101
"Departure","Domestic","2015-07-14",0.82,2023
"Departure","Domestic","2015-07-15",1.98,2009
"Departure","Domestic","2015-07-16",3.32,2055
"Departure","Domestic","2015-07-17",4.45,2074
"Departure","Domestic","2015-07-18",0.93,1652
"Departure","Domestic","2015-07-19",1.52,1732
"Departure","Domestic","2015-07-20",1.64,2103
"Departure","Domestic","2015-07-21",3.69,2028
"Departure","Domestic","2015-07-22",4.2,2036
"Departure","Domestic","2015-07-23",2.4,2069
"Departure","Domestic","2015-07-24",4.06,2087
"Departure","Domestic","2015-07-25",5.05,1637
"Departure","Domestic","2015-07-26",1.98,1730
"Departure","Domestic","2015-07-27",5.34,2066
"Departure","Domestic","2015-07-28",12.66,2000
"Departure","Domestic","2015-07-29",6.87,2002
"Departure","Domestic","2015-07-30",14.56,2002
"Departure","Domestic","2015-07-31",4.96,2074
"Departure","Domestic","2015-08-01",4.06,1617
"Departure","Domestic","2015-08-02",-0.06,1712
"Departure","Domestic","2015-08-03",0.28,2144
"Departure","Domestic","2015-08-04",-0.9,2011
"Departure","Domestic","2015-08-05",-1.53,2030
"Departure","Domestic","2015-08-06",-1.75,2041
"Departure","Domestic","2015-08-07",1.45,2098
"Departure","Domestic","2015-08-08",-1.49,1614
"Departure","Domestic","2015-08-09",-2.51,1721
"Departure","Domestic","2015-08-10",2.08,1419
"Departure","Domestic","2015-08-11",-2.42,1952
"Departure","Domestic","2015-08-12",-2.54,1928
"Departure","Domestic","2015-08-13",-1.35,1975
"Departure","Domestic","2015-08-14",-1.37,2093
"Departure","Domestic","2015-08-15",-0.1,1552
"Departure","Domestic","2015-08-16",-1.72,1724
"Departure","Domestic","2015-08-17",-1.64,2122
"Departure","Domestic","2015-08-18",-1.94,1916
"Departure","Domestic","2015-08-19",-0.83,1934
"Departure","Domestic","2015-08-20",-1.22,2026
"Departure","Domestic","2015-08-21",-1.21,2139
"Departure","Domestic","2015-08-22",-1.85,1542
"Departure","Domestic","2015-08-23",-0.08,1689
"Departure","Domestic","2015-08-24",-1.38,2203
"Departure","Domestic","2015-08-25",-0.31,1916
"Departure","Domestic","2015-08-26",-1.53,1933
"Departure","Domestic","2015-08-27",2.67,1989
"Departure","Domestic","2015-08-28",0.08,2102
"Departure","Domestic","2015-08-29",-2.67,1536
"Departure","Domestic","2015-08-30",-0.96,1696
"Departure","Domestic","2015-08-31",-0.15,2124
"Departure","Domestic","2015-09-01",-1.31,1913
"Departure","Domestic","2015-09-02",-1.48,1917
"Departure","Domestic","2015-09-03",-0.1,2019
"Departure","Domestic","2015-09-04",0.87,2142
"Departure","Domestic","2015-09-05",-0.54,1531
"Departure","Domestic","2015-09-06",-0.37,1344
"Departure","Domestic","2015-09-07",2.13,1922
"Departure","Domestic","2015-09-08",13.08,1882
"Departure","Domestic","2015-09-09",8.38,1936
"Departure","Domestic","2015-09-10",4.96,1932
"Departure","Domestic","2015-09-11",7.35,2053
"Departure","Domestic","2015-09-12",1.71,1577
"Departure","Domestic","2015-09-13",0.23,1671
"Departure","Domestic","2015-09-14",-0.12,2079
"Departure","Domestic","2015-09-15",-0.5,1910
"Departure","Domestic","2015-09-16",1.53,1933
"Departure","Domestic","2015-09-17",-0.17,1987
"Departure","Domestic","2015-09-18",2.1,2098
"Departure","Domestic","2015-09-19",0.7,1558
"Departure","Domestic","2015-09-20",-0.49,1739
"Departure","Domestic","2015-09-21",-1.37,2080
"Departure","Domestic","2015-09-22",2.9,1896
"Departure","Domestic","2015-09-23",4.46,1919
"Departure","Domestic","2015-09-24",1.64,1990
"Departure","Domestic","2015-09-25",7.3,2031
"Departure","Domestic","2015-09-26",1.72,1543
"Departure","Domestic","2015-09-27",2.49,1627
"Departure","Domestic","2015-09-28",4.19,2095
"Departure","Domestic","2015-09-29",1.67,1938
"Departure","Domestic","2015-09-30",1.53,1940
"Departure","Domestic","2015-10-01",-1.23,2018
"Departure","Domestic","2015-10-02",1.99,2078
"Departure","Domestic","2015-10-03",0.42,1569
"Departure","Domestic","2015-10-04",-0.89,1655
"Departure","Domestic","2015-10-05",2.8,2084
"Departure","Domestic","2015-10-06",-1,1981
"Departure","Domestic","2015-10-07",1.77,1947
"Departure","Domestic","2015-10-08",3.15,2041
"Departure","Domestic","2015-10-09",6.41,2073
"Departure","Domestic","2015-10-10",2.3,1444
"Departure","Domestic","2015-10-11",-1.16,1194
"Departure","Domestic","2015-10-12",-0.5,1896
"Departure","Domestic","2015-10-13",0.06,2017
"Departure","Domestic","2015-10-14",-0.98,1998
"Departure","Domestic","2015-10-15",1.18,2009
"Departure","Domestic","2015-10-16",1.17,2103
"Departure","Domestic","2015-10-17",0.55,1560
"Departure","Domestic","2015-10-18",1.29,1645
"Departure","Domestic","2015-10-19",-0.17,2114
"Departure","Domestic","2015-10-20",1.61,1924
"Departure","Domestic","2015-10-21",1.53,1987
"Departure","Domestic","2015-10-22",6.73,1962
"Departure","Domestic","2015-10-23",4.33,2070
"Departure","Domestic","2015-10-24",-0.7,1558
"Departure","Domestic","2015-10-25",-2.02,1658
"Departure","Domestic","2015-10-26",2.07,2067
"Departure","Domestic","2015-10-27",-0.09,1947
"Departure","Domestic","2015-10-28",-1.24,1951
"Departure","Domestic","2015-10-29",1.07,2040
"Departure","Domestic","2015-10-30",1.67,2123
"Departure","Domestic","2015-10-31",0.23,1409
"Departure","Domestic","2015-11-01",-1.83,1229
"Departure","Domestic","2015-11-02",0.25,1954
"Departure","Domestic","2015-11-03",2.03,2041
"Departure","Domestic","2015-11-04",2.8,2002
"Departure","Domestic","2015-11-05",2.11,2024
"Departure","Domestic","2015-11-06",2.23,2102
"Departure","Domestic","2015-11-07",1.43,1589
"Departure","Domestic","2015-11-08",-0.13,1674
"Departure","Domestic","2015-11-09",1.25,2099
"Departure","Domestic","2015-11-10",2.01,1965
"Departure","Domestic","2015-11-11",-0.14,1995
"Departure","Domestic","2015-11-12",0.78,2027
"Departure","Domestic","2015-11-13",5.85,2047
"Departure","Domestic","2015-11-14",5.23,1561
"Departure","Domestic","2015-11-15",0.98,1674
"Departure","Domestic","2015-11-16",1.46,2088
"Departure","Domestic","2015-11-17",2.29,1938
"Departure","Domestic","2015-11-18",2.7,1966
"Departure","Domestic","2015-11-19",6.58,2038
"Departure","Domestic","2015-11-20",15.34,1805
"Departure","Domestic","2015-11-21",4.11,1466
"Departure","Domestic","2015-11-22",0.1,1596
"Departure","Domestic","2015-11-23",9.52,2043
"Departure","Domestic","2015-11-24",5.21,1968
"Departure","Domestic","2015-11-25",1.68,1967
"Departure","Domestic","2015-11-26",2.04,2016
"Departure","Domestic","2015-11-27",1.31,2135
"Departure","Domestic","2015-11-28",2.11,1599
"Departure","Domestic","2015-11-29",4.02,1668
"Departure","Domestic","2015-11-30",10.87,2051
"Departure","Domestic","2015-12-01",3.66,2011
"Departure","Domestic","2015-12-02",1.37,1941
"Departure","Domestic","2015-12-03",6.85,1961
"Departure","Domestic","2015-12-04",7.05,2087
"Departure","Domestic","2015-12-05",6.99,1625
"Departure","Domestic","2015-12-06",2.23,1673
"Departure","Domestic","2015-12-07",3.49,2110
"Departure","Domestic","2015-12-08",-0.16,2077
"Departure","Domestic","2015-12-09",0.96,2036
"Departure","Domestic","2015-12-10",8.48,2022
"Departure","Domestic","2015-12-11",5.18,2140
"Departure","Domestic","2015-12-12",5.03,1650
"Departure","Domestic","2015-12-13",6.19,1687
"Departure","Domestic","2015-12-14",8.79,2122
"Departure","Domestic","2015-12-15",6.36,2039
"Departure","Domestic","2015-12-16",2.12,2190
"Departure","Domestic","2015-12-17",1.15,2209
"Departure","Domestic","2015-12-18",2.56,2185
"Departure","Domestic","2015-12-19",3.42,1779
"Departure","Domestic","2015-12-20",3.94,1805
"Departure","Domestic","2015-12-21",1.51,2092
"Departure","Domestic","2015-12-22",2.79,2074
"Departure","Domestic","2015-12-23",2.24,1958
"Departure","Domestic","2015-12-24",4.19,1685
"Departure","Domestic","2015-12-25",3.08,1549
"Departure","Domestic","2015-12-26",2.54,1579
"Departure","Domestic","2015-12-27",2.66,1689
"Departure","Domestic","2015-12-28",2.32,2050
"Departure","Domestic","2015-12-29",0.36,1963
"Departure","Domestic","2015-12-30",3.1,1927
"Departure","Domestic","2015-12-31",-0.38,1660
"Departure","Domestic","2016-01-01",-0.4,1533
"Departure","Domestic","2016-01-02",0.12,1581
"Departure","Domestic","2016-01-03",1.68,1709
"Departure","Domestic","2016-01-04",1.08,2040
"Departure","Domestic","2016-01-05",0.24,1975
"Departure","Domestic","2016-01-06",1.05,1959
"Departure","Domestic","2016-01-07",1.02,1962
"Departure","Domestic","2016-01-08",0.88,2035
"Departure","Domestic","2016-01-09",2.25,1647
"Departure","Domestic","2016-01-10",3.02,1680
"Departure","Domestic","2016-01-11",3.52,2019
"Departure","Domestic","2016-01-12",13.63,1877
"Departure","Domestic","2016-01-13",15.58,1861
"Departure","Domestic","2016-01-14",7.99,1939
"Departure","Domestic","2016-01-15",12.98,1895
"Departure","Domestic","2016-01-16",16.48,1475
"Departure","Domestic","2016-01-17",9.09,1667
"Departure","Domestic","2016-01-18",4.31,2046
"Departure","Domestic","2016-01-19",4.16,1931
"Departure","Domestic","2016-01-20",3.82,1851
"Departure","Domestic","2016-01-21",4.24,1977
"Departure","Domestic","2016-01-22",3.73,2032
"Departure","Domestic","2016-01-23",1.7,1626
"Departure","Domestic","2016-01-24",1.54,1689
"Departure","Domestic","2016-01-25",1.25,1988
"Departure","Domestic","2016-01-26",1.57,1943
"Departure","Domestic","2016-01-27",4.54,1896
"Departure","Domestic","2016-01-28",2.71,1929
"Departure","Domestic","2016-01-29",3.41,2001
"Departure","Domestic","2016-01-30",3.22,1638
"Departure","Domestic","2016-01-31",0.92,1711
"Departure","Domestic","2016-02-01",0.36,2037
"Departure","Domestic","2016-02-02",2.87,1961
"Departure","Domestic","2016-02-03",21.89,1837
"Departure","Domestic","2016-02-04",2.86,2033
"Departure","Domestic","2016-02-05",6.5,2025
"Departure","Domestic","2016-02-06",7.73,1492
"Departure","Domestic","2016-02-07",-0.82,1155
"Departure","Domestic","2016-02-08",-3.76,1179
"Departure","Domestic","2016-02-09",-2.86,1459
"Departure","Domestic","2016-02-10",0.29,1857
"Departure","Domestic","2016-02-11",-1.35,1790
"Departure","Domestic","2016-02-12",-1.68,1850
"Departure","Domestic","2016-02-13",-1.96,1532
"Departure","Domestic","2016-02-14",-0.22,1665
"Departure","Domestic","2016-02-15",5.58,2002
"Departure","Domestic","2016-02-16",2.03,1968
"Departure","Domestic","2016-02-17",2.58,1946
"Departure","Domestic","2016-02-18",1.65,1981
"Departure","Domestic","2016-02-19",7.68,1992
"Departure","Domestic","2016-02-20",0.92,1556
"Departure","Domestic","2016-02-21",1.93,1609
"Departure","Domestic","2016-02-22",-0.34,1959
"Departure","Domestic","2016-02-23",-1.13,1826
"Departure","Domestic","2016-02-24",-0.1,1833
"Departure","Domestic","2016-02-25",-0.42,1870
"Departure","Domestic","2016-02-26",1.68,1902
"Departure","Domestic","2016-02-27",-1.69,1443
"Departure","Domestic","2016-02-28",0.67,1540
"Departure","Domestic","2016-02-29",1.38,1898
"Departure","Domestic","2016-03-01",-1.42,1760
"Departure","Domestic","2016-03-02",0.05,1793
"Departure","Domestic","2016-03-03",3.14,1778
"Departure","Domestic","2016-03-04",2.14,1885
"Departure","Domestic","2016-03-05",-1.97,1418
"Departure","Domestic","2016-03-06",-0.84,1526
"Departure","Domestic","2016-03-07",2.01,1858
"Departure","Domestic","2016-03-08",-0.34,1749
"Departure","Domestic","2016-03-09",1.34,1755
"Departure","Domestic","2016-03-10",3.8,1762
"Departure","Domestic","2016-03-11",17.13,1824
"Departure","Domestic","2016-03-12",-0.29,1059
"Departure","Domestic","2016-03-13",-3.11,872
"Departure","Domestic","2016-03-14",-1.34,1175
"Departure","Domestic","2016-03-15",-0.7,2325
"Departure","Domestic","2016-03-16",-0.72,1901
"Departure","Domestic","2016-03-17",-0.56,1850
"Departure","Domestic","2016-03-18",-0.41,1892
"Departure","Domestic","2016-03-19",-0.58,1436
"Departure","Domestic","2016-03-20",-3.51,434
"Departure","Domestic","2016-03-21",-0.87,1817
"Departure","Domestic","2016-03-22",-1.44,1776
"Departure","Domestic","2016-03-23",0.19,1793
"Departure","Domestic","2016-03-24",-0.06,1203
"Departure","Domestic","2016-03-25",-0.54,1357
"Departure","Domestic","2016-03-26",-2.94,1288
"Departure","Domestic","2016-03-27",-1.42,1500
"Departure","Domestic","2016-03-28",-1.58,1862
"Departure","Domestic","2016-03-29",-0.39,1754
"Departure","Domestic","2016-03-30",-1.9,1731
"Departure","Domestic","2016-03-31",-0.12,1784
"Departure","Domestic","2016-04-01",-0.66,1882
"Departure","Domestic","2016-04-02",-0.2,1367
"Departure","Domestic","2016-04-03",-2.45,1469
"Departure","Domestic","2016-04-04",-1.49,1836
"Departure","Domestic","2016-04-05",-2.17,1734
"Departure","Domestic","2016-04-06",-2.29,1736
"Departure","Domestic","2016-04-07",-2.02,1765
"Departure","Domestic","2016-04-08",-0.12,1858
"Departure","Domestic","2016-04-09",-0.93,1381
"Departure","Domestic","2016-04-10",-1.93,1466
"Departure","Domestic","2016-04-11",-1.14,1818
"Departure","Domestic","2016-04-12",0.07,1708
"Departure","Domestic","2016-04-13",-1.34,1719
"Departure","Domestic","2016-04-14",-0.91,1776
"Departure","Domestic","2016-04-15",1.92,1863
"Departure","Domestic","2016-04-16",-0.65,1386
"Departure","Domestic","2016-04-17",-2.47,1464
"Departure","Domestic","2016-04-18",-0.66,1840
"Departure","Domestic","2016-04-19",-1.26,1762
"Departure","Domestic","2016-04-20",0.52,1734
"Departure","Domestic","2016-04-21",-1.84,1517
"Departure","Domestic","2016-04-22",-1.38,1081
"Departure","Domestic","2016-04-23",-2.08,965
"Departure","Domestic","2016-04-24",-0.23,1361
"Departure","Domestic","2016-04-25",0.64,1850
"Departure","Domestic","2016-04-26",3.09,1652
"Departure","Domestic","2016-04-27",2.54,1679
"Departure","Domestic","2016-04-28",1.02,1737
"Departure","Domestic","2016-04-29",1.32,1830
"Departure","Domestic","2016-04-30",4.18,1312
"Departure","Domestic","2016-05-01",-0.04,1561
"Departure","Domestic","2016-05-02",3.55,1806
"Departure","Domestic","2016-05-03",1.35,1668
"Departure","Domestic","2016-05-04",6.18,1649
"Departure","Domestic","2016-05-05",-0.44,1656
"Departure","Domestic","2016-05-06",1.67,1773
"Departure","Domestic","2016-05-07",1.51,1263
"Departure","Domestic","2016-05-08",0.31,1382
"Departure","Domestic","2016-05-09",6.27,1742
"Departure","Domestic","2016-05-10",2.84,1629
"Departure","Domestic","2016-05-11",0.59,1643
"Departure","Domestic","2016-05-12",2.73,1700
"Departure","Domestic","2016-05-13",1.56,1754
"Departure","Domestic","2016-05-14",-0.33,1289
"Departure","Domestic","2016-05-15",0.19,1387
"Departure","Domestic","2016-05-16",7.3,1701
"Departure","Domestic","2016-05-17",2.6,1579
"Departure","Domestic","2016-05-18",4.6,1554
"Departure","Domestic","2016-05-19",3.47,1585
"Departure","Domestic","2016-05-20",2.55,1686
"Departure","Domestic","2016-05-21",2,1219
"Departure","Domestic","2016-05-22",1.47,1321
"Departure","Domestic","2016-05-23",5.89,1685
"Departure","Domestic","2016-05-24",6,1591
"Departure","Domestic","2016-05-25",1.23,1636
"Departure","Domestic","2016-05-26",-0.1,1371
"Departure","Domestic","2016-05-27",-0.82,1031
"Departure","Domestic","2016-05-28",0.11,889
"Departure","Domestic","2016-05-29",2.86,1260
"Departure","Domestic","2016-05-30",7,1700
"Departure","Domestic","2016-05-31",2.96,1620
"Departure","Domestic","2016-06-01",3.14,1590
"Departure","Domestic","2016-06-02",4.17,1654
"Departure","Domestic","2016-06-03",6.04,1698
"Departure","Domestic","2016-06-04",7.41,1262
"Departure","Domestic","2016-06-05",3.11,1328
"Departure","Domestic","2016-06-06",10.06,1636
"Departure","Domestic","2016-06-07",4.67,1582
"Departure","Domestic","2016-06-08",5.02,1587
"Departure","Domestic","2016-06-09",0.72,1627
"Departure","Domestic","2016-06-10",5.49,1730
"Departure","Domestic","2016-06-11",1.53,1275
"Departure","Domestic","2016-06-12",-0.12,1359
"Departure","Domestic","2016-06-13",4.93,1694
"Departure","Domestic","2016-06-14",1.89,1598
"Departure","Domestic","2016-06-15",4.9,1617
"Departure","Domestic","2016-06-16",0.35,1635
"Departure","Domestic","2016-06-17",4.8,1683
"Departure","Domestic","2016-06-18",12.99,1285
"Departure","Domestic","2016-06-19",7.92,1367
"Departure","Domestic","2016-06-20",1.74,1686
"Departure","Domestic","2016-06-21",2.55,1578
"Departure","Domestic","2016-06-22",1.18,1588
"Departure","Domestic","2016-06-23",24.85,1631
"Departure","Domestic","2016-06-24",3.89,1711
"Departure","Domestic","2016-06-25",7.82,1264
"Departure","Domestic","2016-06-26",-0.47,1381
"Departure","Domestic","2016-06-27",2.56,1698
"Departure","Domestic","2016-06-28",4.95,1565
"Departure","Domestic","2016-06-29",3.63,1595
"Departure","Domestic","2016-06-30",14.19,1651
"Departure","Domestic","2016-07-01",6.1,1693
"Departure","Domestic","2016-07-02",3.93,1314
"Departure","Domestic","2016-07-03",2.11,1369
"Departure","Domestic","2016-07-04",1.54,1650
"Departure","Domestic","2016-07-05",1.3,1597
"Departure","Domestic","2016-07-06",5.28,1621
"Departure","Domestic","2016-07-07",1.95,1681
"Departure","Domestic","2016-07-08",0.96,1687
"Departure","Domestic","2016-07-09",3.41,1332
"Departure","Domestic","2016-07-10",0.85,1385
"Departure","Domestic","2016-07-11",3.96,1729
"Departure","Domestic","2016-07-12",2.43,1605
"Departure","Domestic","2016-07-13",-0.46,1610
"Departure","Domestic","2016-07-14",2.99,1630
"Departure","Domestic","2016-07-15",3.45,1705
"Departure","Domestic","2016-07-16",7.77,1315
"Departure","Domestic","2016-07-17",1.3,1379
"Departure","Domestic","2016-07-18",2.91,1700
"Departure","Domestic","2016-07-19",-0.05,1600
"Departure","Domestic","2016-07-20",-0.2,1589
"Departure","Domestic","2016-07-21",0.63,1679
"Departure","Domestic","2016-07-22",0.69,1709
"Departure","Domestic","2016-07-23",6.72,1319
"Departure","Domestic","2016-07-24",0.67,1391
"Departure","Domestic","2016-07-25",-0.94,1691
"Departure","Domestic","2016-07-26",-0.72,1604
"Departure","Domestic","2016-07-27",-1.13,1620
"Departure","Domestic","2016-07-28",-1.16,1627
"Departure","Domestic","2016-07-29",0.79,1706
"Departure","Domestic","2016-07-30",-1.47,1303
"Departure","Domestic","2016-07-31",-0.43,1373
"Departure","Domestic","2016-08-01",0.1,1730
"Departure","Domestic","2016-08-02",-0.58,1614
"Departure","Domestic","2016-08-03",0.49,1609
"Departure","Domestic","2016-08-04",1.22,1694
"Departure","Domestic","2016-08-05",0.23,1735
"Departure","Domestic","2016-08-06",-1.26,1293
"Departure","Domestic","2016-08-07",-0.9,1393
"Departure","Domestic","2016-08-08",0.23,1665
"Departure","Domestic","2016-08-09",-0.36,1561
"Departure","Domestic","2016-08-10",-0.21,1569
"Departure","Domestic","2016-08-11",0.22,1638
"Departure","Domestic","2016-08-12",4.07,1678
"Departure","Domestic","2016-08-13",-0.58,1259
"Departure","Domestic","2016-08-14",-1.31,1316
"Departure","Domestic","2016-08-15",10.02,1658
"Departure","Domestic","2016-08-16",1.85,1564
"Departure","Domestic","2016-08-17",0.64,1564
"Departure","Domestic","2016-08-18",-1.93,1648
"Departure","Domestic","2016-08-19",1.39,1708
"Departure","Domestic","2016-08-20",0.79,1270
"Departure","Domestic","2016-08-21",6.71,1335
"Departure","Domestic","2016-08-22",7.52,1786
"Departure","Domestic","2016-08-23",-1.01,1542
"Departure","Domestic","2016-08-24",-1.72,1615
"Departure","Domestic","2016-08-25",-1.65,1662
"Departure","Domestic","2016-08-26",2.7,1713
"Departure","Domestic","2016-08-27",0,1299
"Departure","Domestic","2016-08-28",-1.49,1370
"Departure","Domestic","2016-08-29",-0.16,1743
"Departure","Domestic","2016-08-30",-0.19,1564
"Departure","Domestic","2016-08-31",3.46,1599
"Departure","Domestic","2016-09-01",7.93,1667
"Departure","Domestic","2016-09-02",1.52,1741
"Departure","Domestic","2016-09-03",-0.96,1305
"Departure","Domestic","2016-09-04",-0.92,1387
"Departure","Domestic","2016-09-05",0.61,1654
"Departure","Domestic","2016-09-06",2.2,1559
"Departure","Domestic","2016-09-07",-1.5,1188
"Departure","Domestic","2016-09-08",-1.32,1628
"Departure","Domestic","2016-09-09",-1.44,1729
"Departure","Domestic","2016-09-10",3.26,1303
"Departure","Domestic","2016-09-11",0.2,1408
"Departure","Domestic","2016-09-12",4.99,1803
"Departure","Domestic","2016-09-13",0.1,1670
"Departure","Domestic","2016-09-14",2.16,1703
"Departure","Domestic","2016-09-15",0.81,1735
"Departure","Domestic","2016-09-16",1.88,1816
"Departure","Domestic","2016-09-17",-2.03,1307
"Departure","Domestic","2016-09-18",3.94,1426
"Departure","Domestic","2016-09-19",3.29,1791
"Departure","Domestic","2016-09-20",-0.29,1686
"Departure","Domestic","2016-09-21",-2.17,1727
"Departure","Domestic","2016-09-22",-1.61,1746
"Departure","Domestic","2016-09-23",-0.41,1784
"Departure","Domestic","2016-09-24",-1.47,1303
"Departure","Domestic","2016-09-25",4.1,1396
"Departure","Domestic","2016-09-26",-0.51,1799
"Departure","Domestic","2016-09-27",-2.25,1675
"Departure","Domestic","2016-09-28",-1.82,1698
"Departure","Domestic","2016-09-29",-0.58,1717
"Departure","Domestic","2016-09-30",2.56,1770
"Departure","Domestic","2016-10-01",-0.46,1310
"Departure","Domestic","2016-10-02",-1.87,1406
"Departure","Domestic","2016-10-03",1.13,1756
"Departure","Domestic","2016-10-04",4.3,1632
"Departure","Domestic","2016-10-05",1.53,1703
"Departure","Domestic","2016-10-06",6.36,1754
"Departure","Domestic","2016-10-07",2.28,1786
"Departure","Domestic","2016-10-08",-0.66,1313
